PlayerID,TeamID,Team,TeamLogo,Number,Name,Position,Age,Nationality,Market Value,Image,League,Country
cs_universitatea_craiova_vasile_mogos,cs_universitatea_craiova,CS Universitatea Craiova,cs_universitatea_craiova.png,19,Vasile Mogos,Centre-Back,31/10/1992 (33),Romania,€600k,cs_universitatea_craiova_vasile_mogos.png,Superliga,Romania
cs_universitatea_craiova_darius_falcusan,cs_universitatea_craiova,CS Universitatea Craiova,cs_universitatea_craiova.png,25,Darius Falcusan,Centre-Back,14/02/2006 (19),Romania,€200k,cs_universitatea_craiova_darius_falcusan.png,Superliga,Romania
cs_universitatea_craiova_nicusor_bancu,cs_universitatea_craiova,CS Universitatea Craiova,cs_universitatea_craiova.png,11,Nicusor Bancu,Left-Back,18/09/1992 (33),Romania,€1.00m,cs_universitatea_craiova_nicusor_bancu.png,Superliga,Romania
cs_universitatea_craiova_florin_stefan,cs_universitatea_craiova,CS Universitatea Craiova,cs_universitatea_craiova.png,2,Florin Stefan,Left-Back,09/05/1996 (29),Romania,€700k,cs_universitatea_craiova_florin_stefan.png,Superliga,Romania
cs_universitatea_craiova_anzor_mekvabishvili,cs_universitatea_craiova,CS Universitatea Craiova,cs_universitatea_craiova.png,5,Anzor Mekvabishvili,Defensive Midfield,05/06/2001 (24),Georgia,€1.50m,cs_universitatea_craiova_anzor_mekvabishvili.png,Superliga,Romania
cs_universitatea_craiova_tudor_baluta,cs_universitatea_craiova,CS Universitatea Craiova,cs_universitatea_craiova.png,8,Tudor Baluta,Defensive Midfield,27/03/1999 (26),Romania,€1.00m,cs_universitatea_craiova_tudor_baluta.png,Superliga,Romania
cs_universitatea_craiova_alexandru_cretu,cs_universitatea_craiova,CS Universitatea Craiova,cs_universitatea_craiova.png,4,Alexandru Cretu,Defensive Midfield,24/04/1992 (33),Romania,€450k,cs_universitatea_craiova_alexandru_cretu.png,Superliga,Romania
cs_universitatea_craiova_samuel_teles,cs_universitatea_craiova,CS Universitatea Craiova,cs_universitatea_craiova.png,23,Samuel Teles,Central Midfield,28/02/1997 (28),Portugal,€800k,cs_universitatea_craiova_samuel_teles.png,Superliga,Romania
cs_universitatea_craiova_david_matei,cs_universitatea_craiova,CS Universitatea Craiova,cs_universitatea_craiova.png,30,David Matei,Central Midfield,19/07/2006 (19),Romania,€450k,cs_universitatea_craiova_david_matei.png,Superliga,Romania
cs_universitatea_craiova_carlos_mora,cs_universitatea_craiova,CS Universitatea Craiova,cs_universitatea_craiova.png,17,Carlos Mora,Right Midfield,18/03/2001 (24),Costa Rica,€1.00m,cs_universitatea_craiova_carlos_mora.png,Superliga,Romania
cs_universitatea_craiova_alexandru_cicaldau,cs_universitatea_craiova,CS Universitatea Craiova,cs_universitatea_craiova.png,20,Alexandru Cicaldau,Attacking Midfield,08/07/1997 (28),Romania,€2.50m,cs_universitatea_craiova_alexandru_cicaldau.png,Superliga,Romania
cs_universitatea_craiova_lyes_houri,cs_universitatea_craiova,CS Universitatea Craiova,cs_universitatea_craiova.png,14,Lyes Houri,Attacking Midfield,19/01/1996 (30),France,€600k,cs_universitatea_craiova_lyes_houri.png,Superliga,Romania
cs_universitatea_craiova_luca_basceanu,cs_universitatea_craiova,CS Universitatea Craiova,cs_universitatea_craiova.png,29,Luca Basceanu,Left Winger,17/05/2006 (19),Romania,€500k,cs_universitatea_craiova_luca_basceanu.png,Superliga,Romania
cs_universitatea_craiova_mihnea_radulescu,cs_universitatea_craiova,CS Universitatea Craiova,cs_universitatea_craiova.png,18,Mihnea Radulescu,Right Winger,17/09/2005 (20),Romania,€750k,cs_universitatea_craiova_mihnea_radulescu.png,Superliga,Romania
cs_universitatea_craiova_denys_muntean,cs_universitatea_craiova,CS Universitatea Craiova,cs_universitatea_craiova.png,38,Denys Muntean,Right Winger,13/05/2009 (16),Romania,-,cs_universitatea_craiova_denys_muntean.jpg,Superliga,Romania
