PlayerID,TeamID,Team,TeamLogo,Number,Name,Position,Age,Nationality,Market Value,Image,League,Country
olympique_marseille_darryl_bakola,olympique_marseille,Olympique Marseille,olympique_marseille.png,50,Darryl Bakola,Attacking Midfield,18,France,€4.00m,olympique_marseille_darryl_bakola.jpg,Ligue 1,Franta
olympique_marseille_igor_paixao,olympique_marseille,Olympique Marseille,olympique_marseille.png,14,Igor Paixao,Left Winger,25,Brazil,€35.00m,olympique_marseille_igor_paixao.jpg,Ligue 1,Franta
olympique_marseille_hamed_traore,olympique_marseille,Olympique Marseille,olympique_marseille.png,20,Hamed Traore,Left Winger,25,Cote d'Ivoire,€15.00m,olympique_marseille_hamed_traore.jpg,Ligue 1,Franta
olympique_marseille_mason_greenwood,olympique_marseille,Olympique Marseille,olympique_marseille.png,10,Mason Greenwood,Right Winger,24,England,€50.00m,olympique_marseille_mason_greenwood.jpg,Ligue 1,Franta
olympique_marseille_timothy_weah,olympique_marseille,Olympique Marseille,olympique_marseille.png,22,Timothy Weah,Right Winger,25,United States,€20.00m,olympique_marseille_timothy_weah.jpg,Ligue 1,Franta
olympique_marseille_amine_gouiri,olympique_marseille,Olympique Marseille,olympique_marseille.png,9,Amine Gouiri,Centre-Forward,25,Algeria,€28.00m,olympique_marseille_amine_gouiri.jpg,Ligue 1,Franta
olympique_marseille_pierre-emerick_aubameyang,olympique_marseille,Olympique Marseille,olympique_marseille.png,97,Pierre-Emerick Aubameyang,Centre-Forward,36,Gabon,€3.00m,olympique_marseille_pierre-emerick_aubameyang.jpg,Ligue 1,Franta
olympique_lyon_dominik_greif,olympique_lyon,Olympique Lyon,olympique_lyon.png,1,Dominik Greif,Goalkeeper,28,Slovakia,€8.00m,olympique_lyon_dominik_greif.png,Ligue 1,Franta
olympique_lyon_remy_descamps,olympique_lyon,Olympique Lyon,olympique_lyon.png,40,Remy Descamps,Goalkeeper,29,France,€2.00m,olympique_lyon_remy_descamps.jpg,Ligue 1,Franta
olympique_lyon_lassine_diarra,olympique_lyon,Olympique Lyon,olympique_lyon.png,50,Lassine Diarra,Goalkeeper,23,Mali,€50k,olympique_lyon_lassine_diarra.jpg,Ligue 1,Franta
olympique_lyon_moussa_niakhate,olympique_lyon,Olympique Lyon,olympique_lyon.png,19,Moussa Niakhate,Centre-Back,29,Senegal,€15.00m,olympique_lyon_moussa_niakhate.jpg,Ligue 1,Franta
olympique_lyon_clinton_mata,olympique_lyon,Olympique Lyon,olympique_lyon.png,22,Clinton Mata,Centre-Back,33,Angola,€3.00m,olympique_lyon_clinton_mata.jpg,Ligue 1,Franta
olympique_lyon_ruben_kluivert,olympique_lyon,Olympique Lyon,olympique_lyon.png,21,Ruben Kluivert,Centre-Back,24,Netherlands,€2.50m,olympique_lyon_ruben_kluivert.jpg,Ligue 1,Franta
olympique_lyon_abner,olympique_lyon,Olympique Lyon,olympique_lyon.png,16,Abner,Left-Back,25,Brazil,€7.00m,olympique_lyon_abner.jpg,Ligue 1,Franta
olympique_lyon_nicolas_tagliafico,olympique_lyon,Olympique Lyon,olympique_lyon.png,3,Nicolas Tagliafico,Left-Back,33,Argentina,€5.00m,olympique_lyon_nicolas_tagliafico.jpg,Ligue 1,Franta
olympique_lyon_achraf_laaziri,olympique_lyon,Olympique Lyon,olympique_lyon.png,36,Achraf Laaziri,Left-Back,22,Morocco,€500k,olympique_lyon_achraf_laaziri.png,Ligue 1,Franta
olympique_lyon_ainsley_maitland-niles,olympique_lyon,Olympique Lyon,olympique_lyon.png,98,Ainsley Maitland-Niles,Right-Back,28,England,€10.00m,olympique_lyon_ainsley_maitland-niles.jpg,Ligue 1,Franta
olympique_lyon_hans_hateboer,olympique_lyon,Olympique Lyon,olympique_lyon.png,33,Hans Hateboer,Right-Back,32,Netherlands,€2.00m,olympique_lyon_hans_hateboer.jpg,Ligue 1,Franta
olympique_lyon_tyler_morton,olympique_lyon,Olympique Lyon,olympique_lyon.png,23,Tyler Morton,Defensive Midfield,23,England,€18.00m,olympique_lyon_tyler_morton.jpg,Ligue 1,Franta
